facility_name,facility_code,facility_type,facility_ownership,latitude,longitude,admin1,status
Lwebitakuli Gvt HC IV,T7UcwZlbp1F,HC III,GOV,-0.255453,31.35202,South Buganda,Functional
Lwebitakuli Ngo HC III,GGccoyznKwM,HC III,PNFP,-0.260737,31.355508,South Buganda,Functional
Life Care Clinic (Lwemiyaga) HC II,FrYOWW8DfUX,Clinic,PFP,0.081306,31.097366,South Buganda,Functional
Lwemiyaga HC III,ioBktjTQgyS,HC III,GOV,0.082159,31.098165,South Buganda,Functional
Lwemiyaga Prison Clinic,jp0HMvOBvqD,HC II,GOV,NA,NA,South Buganda,Functional
Keizooba HC II,aSPxoxAOWUW,HC II,GOV,0.118555,31.098231,South Buganda,Functional
Kampala HC II,dBqwMoaIXRI,HC II,GOV,0.010988,31.071685,South Buganda,Functional
Kasaalu HC II,HHk9WUPh2xf,HC II,GOV,-0.13845,31.531238,South Buganda,Functional
Kayunga HC II,FCDGg3pIvrx,HC II,GOV,-0.194513,31.502685,South Buganda,Functional
Katimba HC III,sTlap0cwcNo,HC III,PNFP,-0.24962,31.522492,South Buganda,Functional
Kabundi HC II,kbI3b6L8ayi,HC II,GOV,-0.157612,31.47696,South Buganda,Functional
Mateete Prison HC II,Q5v3bgajzv7,HC II,GOV,NA,NA,South Buganda,Functional
Patience Domiciary Clinic HC II,o1anbHDcdMD,Clinic,PFP,-0.239958,31.490863,South Buganda,Functional
Suubi Medical Clinic,n0922rO9co6,Clinic,PFP,-0.242623,31.490567,South Buganda,Non-Functional
Bamu Hospital,QsZmsK8ULW3,General Hospital,PFP,-0.243333,31.493362,South Buganda,Functional
Mateete HC III,ajiOvkBSZBh,HC III,GOV,-0.244635,31.481217,South Buganda,Functional
Busheka (Sembabule) HC II,L3gSrcVk4Nj,HC III,GOV,-0.165723,31.366587,South Buganda,Functional
Kikoma Medical Clinic,XprS3GX3WVC,Clinic,PFP,-0.105187,31.532315,South Buganda,Non-Functional
Standard Clinic,GXNtn9xEsd7,Clinic,PFP,-0.114292,31.401567,South Buganda,Functional
Kasambya HC II,KLBxmLPpWUr,HC II,GOV,-0.317492,31.561198,South Buganda,Functional
Mitete HC II,OBzDS4sx5fq,HC II,GOV,-0.2407,31.563658,South Buganda,Functional
Mk Medical Clinic,wQCzQ52KPmV,Clinic,PFP,-0.24529,31.558517,South Buganda,Functional
Mitima HC II,GKeX2ucPyyv,HC II,GOV,-0.027498,31.328888,South Buganda,Functional
Kagango HC II,aXTBxcjen8M,HC II,GOV,-0.037625,31.429298,South Buganda,Functional
Ntete HC III,sbsaajvJPqH,HC III,GOV,-0.25289,31.415465,South Buganda,Functional
Sembabule Kabaale HC II,Xwz20DIVLGU,HC II,GOV,-0.321873,31.374348,South Buganda,Functional
Ntuusi HC III,DWXYwCh0PuW,HC III,PNFP,0.049691,31.201269,South Buganda,Functional
Ntuusi HC IV,WuDi4LmzEWV,HC IV,GOV,0.051696,31.215265,South Buganda,Functional
Ntuusi Prison Clinic,Ow4rNuvz25Q,HC II,GOV,NA,NA,South Buganda,Functional
Kadoth Clinic HC II,GF47jBsbit1,HC II,PFP,-0.785313,29.925869,South Buganda,Functional
Ssembabule HC IV,SYB67Y2wfuD,HC IV,GOV,-0.083797,31.460252,South Buganda,Functional
Dr. Kakungulu Medical Centre Clinic,azH6y7qMjak,Clinic,PFP,NA,NA,South Buganda,Non-Functional
Twinomujuni Clinic,T6nz7PK9u7u,Clinic,PFP,NA,NA,South Buganda,Non-Functional
Sembabule Police HC II,NVZsuJOAQcs,HC II,GOV,-0.08125,31.45903,South Buganda,Functional
New Hope Clinic (Sembabule) HC II,enFotRFeYGg,Clinic,PFP,-0.082177,31.460162,South Buganda,Functional
Mwesigwa Medical Centre Clinic,mdpm1ErwA4i,Clinic,PFP,-0.080287,31.458912,South Buganda,Functional
Mbowa Memorial Clinic,XZa4SYQnoIa,Clinic,PFP,NA,NA,South Buganda,Non-Functional
Great Mission Of Guma Guma Clinic,C2ZIDlhNqLg,Clinic,PFP,-0.077772,31.472568,South Buganda,Functional
Sembabule Prison HC II,Rw9rgnLDiGG,HC II,GOV,NA,NA,South Buganda,Functional
Life Restoration Medical Centre,Sx8OTUNvskf,HC II,PFP,NA,NA,South Buganda,Functional
Lifeline Hospital,HWrhZA66fr3,General Hospital,PFP,NA,NA,South Buganda,Functional
Lubowa Medical Clinic HC II,TtzxqIzhWfs,HC II,PFP,0.244585,32.557546,South Buganda,Functional
Maama Medical Clinic,dU9nghJ1oFG,HC II,PFP,0.266182,32.546303,South Buganda,Functional
Madsil Domicilliary Clinic HC III,t4By7ll222g,HC III,PFP,0.275899,32.57537,South Buganda,Non-Functional
Mm Medical Clinic,s5FBEvugsTB,HC II,PFP,0.347891,32.646321,South Buganda,Non-Functional
Model Aholiab Medical Clinic,ObwcGMEecrL,HC II,PFP,NA,NA,South Buganda,Functional
Mutundwe HC II,hhmgVHpv8Rf,HC II,GOV,0.272632,32.534993,South Buganda,Functional
Mutungo HC II,pu1zq6YEtgu,HC II,GOV,0.212732,32.578521,South Buganda,Functional
Muyinza HC II,ITLaSOOiUI4,HC II,PFP,0.248655,32.556351,South Buganda,Non-Functional
Nakibuuka Domiciliary Clinic,XgPF6Jw8Yd8,HC III,PFP,NA,NA,South Buganda,Non-Functional
Nalujja HC IV,yPDFTNrl2wC,HC IV,PFP,NA,NA,South Buganda,Functional
Ndiwa Medical Centre HCII,VhiHB4BXa6l,HC II,PFP,NA,NA,South Buganda,Functional
Nfuufu Medical Centre,Bl24tso9KAd,HC II,PFP,0.250456,32.554064,South Buganda,Functional
Pea Clinic HC II,EKQ20gHxGbw,HC II,PFP,0.263274,32.565548,South Buganda,Non-Functional
Precious Medical Clinic,frsj8WLxuot,HC II,PFP,0.326538,32.641396,South Buganda,Functional
Prob Medical and Maternity Centre HC III,EXY7qIdf2Bq,HC III,PFP,0.259604,32.564472,South Buganda,Non-Functional
SMD Medical Clinic,d6HBrpE6QTL,HC II,PFP,NA,NA,South Buganda,Functional
Shalom Medical Centre (Bunamwaya) HC II,aNNO7E8HhfG,HC II,PFP,NA,NA,South Buganda,Functional
Suubi General Clinic,BExsjkvJRCY,HC II,PFP,0.291258,32.535708,South Buganda,Functional
Sylvan Medical Clinic HC II,DuaT6TmLuJ4,HC II,PFP,NA,NA,South Buganda,Non-Functional
Tauba Clinic,kbwt8gXCg2M,HC II,PFP,NA,NA,South Buganda,Functional
"Valley Medical Clinic, Zzana HC III",hW45QCdjntP,HC III,PFP,0.25206,32.561482,South Buganda,Non-Functional
Makutano Medical Centre,aAty2Voae5z,HC II,PFP,0.2631,32.545597,South Buganda,Non-Functional
Angelina General Clinic HC II,M4Ri7f0xJ62,HC II,PFP,0.25517,32.561594,South Buganda,Functional
Bade Medical International HC II,GOkofMtZ2ld,HC II,PFP,NA,NA,South Buganda,Functional
Bangi Medical Centre HC III,UFzmWkxGuTS,HC III,PFP,0.26461,32.545178,South Buganda,Non-Functional
Bisirikirwa Medical Centre,e7FvMpJ8EHb,HC II,PFP,NA,NA,South Buganda,Functional
Bunamwaya HC II,E4I0kczftmi,HC II,GOV,0.260966,32.5479,South Buganda,Functional
Buni Orthopaedic Clinic,LwWSESHgpI3,HC II,PFP,0.245788,32.552631,South Buganda,Functional
Carewell Medical Centre HC II,WASfKqxBjNB,HC II,PFP,0.272457,32.554344,South Buganda,Functional
Cure Medical Clinic- Nyanama HC II,Tbucp2nnkxY,HC II,PFP,NA,NA,South Buganda,Functional
Essential Care Medical Clinic,aoFgQb4jPdF,HC II,PFP,NA,NA,South Buganda,Functional
Evarina Childrens Care Clinic HC III,xyorcphmWmR,HC III,PFP,NA,NA,South Buganda,Functional
General Health Care HC II,Ze1t4Y8t4TK,HC II,PFP,0.253839,32.566357000000004,South Buganda,Functional
Glory Medical Clinic (Bunamwaya) HC II,mLd8XeNTMKU,HC II,PFP,NA,NA,South Buganda,Functional
Havana Medical Clinic HC II,P2Bs3mTcqHT,HC II,PFP,NA,NA,South Buganda,Functional
Henrob Family Clinic HC IV,u3SLVGPpWI8,HC IV,PFP,0.255799,32.563326000000004,South Buganda,Non-Functional
Icon Medical Centre,lEpbJg4du2d,HC II,PFP,0.381867,32.560189,South Buganda,Functional
Joelline Domicilliary Clinic HC III,mPDhwB6a3EU,HC III,PFP,0.267229,32.557195,South Buganda,Non-Functional
King Fahad Medical Clinic,eBR8mJRUd2N,HC II,PFP,NA,NA,South Buganda,Functional
Kinnyabigo Clinic,zRYnr63lSIz,HC II,PFP,0.285663,32.524552,South Buganda,Functional
Le Memorial Medical Services Hospital,fx2DCieN3Bc,General Hospital,PFP,0.210883,32.561671,South Buganda,Functional
Bussi HC III,tBl4WduwWRw,HC III,GOV,0.397506,32.470547,South Buganda,Functional
Rapha Medical Centre HC III,m8iIXo1Saga,HC III,PNFP,NA,NA,South Buganda,Non-Functional
Zzinga HC III,nYpQROJrK2y,HC III,GOV,-0.024892,32.279763,South Buganda,Functional
Bukemba Health Care Centre HC III,M3t0BG3vSjH,HC III,PFP,NA,NA,South Buganda,Functional
Kisa Health Care Clinic HC II,hkHGeUo9vHV,HC II,PFP,0.490842,32.611617,South Buganda,Functional
Magigye Medical Centre HC II,cw99ymFuEJh,HC II,PFP,0.497593,32.613253,South Buganda,Functional
Nabutiti HC III,as4V8saM5sc,HC III,GOV,0.510006,32.580667,South Buganda,Functional
Namulonge HC III,XvZPDBgzWFf,HC III,GOV,0.530346,32.616983,South Buganda,Functional
Namulonge Medical Centre,DxqLtFffgcJ,HC III,PFP,NA,NA,South Buganda,Functional
Nathan Medical Clinic,SnWMAPIh10Z,HC II,PFP,0.520591,32.616275,South Buganda,Non-Functional
New Hope Medical Centre,Njqb1fJkCY5,HC III,PFP,NA,NA,South Buganda,Functional
St. Joseph Hospital,okLSLD0KEwv,General Hospital,PFP,0.394129,32.48009,South Buganda,Non-Functional
Vision International Medical Centre,HhHL58uD1NJ,HC II,PFP,0.551356,32.610743,South Buganda,Functional
Wakiso Kasozi HC III,ZDdH3JVg9pD,HC III,GOV,0.527422,32.570419,South Buganda,Functional
Xclusive Medical Clinic HC II,B89ZpnV1eBZ,HC II,PFP,0.530428,32.663446,South Buganda,Non-Functional
Yakuwa Clinic HC II,xWMw3MH0jWp,HC II,PFP,0.522884,32.615718,South Buganda,Functional
AAR Clinic Bweyogerere HC II,Ppyz6vwPpKi,HC II,PFP,0.352542,32.664009,South Buganda,Non-Functional
Ahamadine Day Care Clinic HC II,U96HiItNahB,HC II,PFP,NA,NA,South Buganda,Functional
Allah Is Great Clinic,ahbNLFWERyW,HC II,PFP,NA,NA,South Buganda,Non-Functional
Avemara Health Care,vVAPsW383hO,HC II,PFP,0.347135,32.644088000000004,South Buganda,Functional
Bunawona Dental Clinic,Oqgm80YDDkM,HC II,PFP,0.352839,32.663135,South Buganda,Functional
Bweyogerere Hassan Turabi HC III,hzPoo5zzWjj,HC III,PNFP,0.397647,32.470415,South Buganda,Non-Functional
Bweyogerere HC III,cmB5Q4tejGP,HC III,GOV,0.350278,32.666175,South Buganda,Functional
Bweyogerere Medical Centre HC II,aVoCPJIXuun,HC II,PFP,0.353579,32.659774,South Buganda,Functional
Bweyogerere SDA HC III,v8Mkcr89mhj,HC III,PNFP,0.36811,32.66667,South Buganda,Functional
CSI Medical Services Kireka,vMZGn8cKSB9,HC II,PFP,0.339378,32.637997,South Buganda,Non-Functional
Christ the King Medical Services HC III,x9DqyHX40Bd,HC III,PFP,NA,NA,South Buganda,Functional
Doctors Clinic Bweyogerere,DaiPxJIaBmu,HC II,PFP,NA,NA,South Buganda,Functional
Full Life Medical Clinic HC II,KQq08wg4OMm,HC II,PFP,NA,NA,South Buganda,Functional
Ggwatiro Nursing Home Hospital,aC6BO225r29,General Hospital,PFP,0.3545,32.661302,South Buganda,Non-Functional
Grade Clinic HC II,DUF2Qd4Evfh,HC II,PFP,NA,NA,South Buganda,Functional
Ham Medical Clinic (Bweyogerere) HC II,cnqo6cGpZRd,HC II,PFP,NA,NA,South Buganda,Functional
Harold Poly Clinic HC III,WmCSdgvSjcT,HC III,PFP,0.364829,32.636135,South Buganda,Non-Functional
He Cares Medical and Lab HC III,yTm8tdsMtss,HC III,PFP,NA,NA,South Buganda,Functional
Herpet Medical Centre Clinic,aA83SCEbTMx,HC II,PFP,0.358191,32.677042,South Buganda,Non-Functional
Japhine Medicines Point Clinic HC II,JraJg0eMnqk,HC II,PFP,NA,NA,South Buganda,Functional
Kamuli Medical Clinic HC II,n1Dhl0h1ftt,HC II,PFP,NA,NA,South Buganda,Non-Functional
Kikambo Medical Centre HC III,xMoBB3hrvwm,HC III,PFP,0.348822,32.646458,South Buganda,Non-Functional
Kirinya (Bweyogerere) HC III,lfCP5in3t6p,HC III,GOV,0.331925,32.669087,South Buganda,Functional
Life Care Domicilliary Clinic HC III,Nn09FXOtWqN,HC III,PFP,NA,NA,South Buganda,Functional
Lords Medical Clinic,EcCH0Fk9lHR,HC II,PFP,0.375394,32.648976,South Buganda,Functional
Luna Health Care Clinic HC II,sokKY0XWigm,HC II,PFP,0.349573,32.64609,South Buganda,Functional
Marie Stopes Uganda Bweyogerere HC II,uxOQ8aiwSFp,HC II,PFP,0.352584,32.66409,South Buganda,Functional
Neulife Medical Centre HC III,yY71KxUtc2V,HC III,PFP,NA,NA,South Buganda,Functional
Ntimba Health Care Clinic HC II,brBVgobTXKb,HC II,PFP,0.346342,32.647785,South Buganda,Functional
Plus Medical and Diag. Centre HC II,gIg6LkOhB0S,HC II,PFP,NA,NA,South Buganda,Functional
Royal Psychiatric Clinic,CzHvoN9oqz9,HC II,PFP,NA,NA,South Buganda,Functional
Shalom Medical Centre (Bweyogerere) HC II,g6Ej6ND5Ndf,HC II,PFP,NA,NA,South Buganda,Functional
St. Josephs Medical Clinic Kasokoso HC II,HfkQjwF8kQq,HC II,PFP,NA,NA,South Buganda,Functional
Tobiah Medical Centre,Sg5yDPXP17q,HC II,PFP,0.355334,32.659132,South Buganda,Functional
Well Spring HC II,ei0UeTsnCl9,HC II,PNFP,0.359308,32.660285,South Buganda,Non-Functional
Life Care Domicilliary Clinic HC II,juZUZaOGaW6,HC II,PFP,NA,NA,South Buganda,Non-Functional
Entebbe General Clinic HC II,fUZtHlNKJR6,HC II,PFP,0.067779,32.474362,South Buganda,Non-Functional
6K HC II,ka4wo1bKTx6,HC II,PFP,0.055041,32.463441,South Buganda,Non-Functional
Bugonga Road Clinic HC II,Dz5Q1LyHZuD,HC II,PFP,0.04021,32.467577,South Buganda,Functional
Cdc Laboratory Entebbe Clinic HC II,UKe7pmLlG6e,HC II,PFP,0.43448,32.2726,South Buganda,Functional
Emmanuel Medical Centre HC IV,nvrta4xHyuQ,HC IV,PFP,0.071653,32.481714,South Buganda,Non-Functional
Entebbe Main Police HC II,NK2vCMRLCjb,HC II,GOV,NA,NA,South Buganda,Functional
Entebbe Public Medical Centre HC II,HF4h4LLuAxr,HC II,PFP,0.076979,32.478947,South Buganda,Non-Functional
Entebbe Regional Referral Hospital,yApOnywci25,RRH,GOV,0.063528,32.471981,South Buganda,Functional
Entebbe UVRI HC II,s1VmGXPPQg5,HC II,GOV,0.071909,32.459945,South Buganda,Functional
Good Hope HC II,a9CJLWAKwVY,HC II,PFP,NA,NA,South Buganda,Non-Functional
Imc Entebbe HC II,XJR6YgkWSyU,HC II,PFP,0.064546,32.474242,South Buganda,Non-Functional
Joy Heart HC II,X0ipYKiBj3g,HC II,PFP,NA,NA,South Buganda,Functional
Katabi HC III,XjwZ7sS7pAB,HC III,GOV,0.087311,32.475435,South Buganda,Functional
Katabi Military HC III,FMhE2V9s2bo,HC III,GOV,0.081407,32.479354,South Buganda,Functional
Khalif Medical Clinic HC II,J8tnvCpD9CD,HC II,PFP,0.078304,32.480491,South Buganda,Non-Functional
Kids Of Africa HC II,c1UYAtAxZEb,HC II,PFP,NA,NA,South Buganda,Functional
Medical Research Center Clinic,yKnFg0zI7sP,HC II,GOV,0.059281,32.471267,South Buganda,Functional
Mukisa Medical Clinic HC II,o1JJ1FlWiHX,HC II,PFP,0.079369,32.451249,South Buganda,Non-Functional
Savanna Domiciliary Clinic,FDlViCdq6Fc,HC III,PFP,NA,NA,South Buganda,Functional
St. Marys Medical Services Clinic,ttcMJ7FNnU0,Clinic,PFP,0.062592,32.472034,South Buganda,Non-Functional
State House HC IV,TXw7G3pIJE0,HC IV,GOV,0.069995,32.464024,South Buganda,Functional
TASO Entebbe Special Clinic,tf5lSUl7OmO,Clinic,PNFP,0.057966,32.478553,South Buganda,Non-Functional
Tropical Clinic (Entebbe) HC II,Usn4fnm0ol6,HC II,PFP,NA,NA,South Buganda,Functional
Univic HC II,UTFnHPJ5egY,HC II,PFP,0.062471,32.474179,South Buganda,Non-Functional
Kazuri HC II,frq8L51tfEO,HC II,PFP,0.076646,32.47963,South Buganda,Functional
Kigungu HC III,MeFxWKBORKq,HC III,GOV,0.032325,32.436433,South Buganda,Functional
Kitooro HC III,GXm2FPnZqfB,HC III,PFP,0.058797,32.461536,South Buganda,Functional
Lutamaguzi HC II,GJfUMdAjiYm,HC II,PFP,0.036115,32.430988,South Buganda,Non-Functional
Rhema Medical Services HC III,a6vIu9Hpl4r,HC III,PFP,NA,NA,South Buganda,Functional
Royal Medical Services Entebbe HC III,dHtq8IwvYn2,HC III,PFP,NA,NA,South Buganda,Non-Functional
Sanyu HC II,Jh3kGSaSmyM,HC II,PFP,0.057503,32.463033,South Buganda,Non-Functional
St. Johns Clinic,Wz4TMx3wVtl,HC II,PFP,0.062854,32.45658,South Buganda,Non-Functional
St. Luis HC II,xxAS6Y0PckH,HC II,PFP,0.061124,32.458262,South Buganda,Non-Functional
Victoria Medical Services HC IV,d5RaViSn8pK,HC IV,PFP,0.055116,32.464618,South Buganda,Functional
Aviation Police HC II,ycL2DGQQLrF,HC II,GOV,NA,NA,South Buganda,Functional
Aurelia HC II,NPqktls2rGs,HC II,PFP,0.029579,32.435476,South Buganda,Non-Functional
CASE Medical Centre HC II,murB6r5cnUf,HC II,PFP,NA,NA,South Buganda,Functional
Brother Hermans HC III,rQPl84cEAuM,HC III,PNFP,0.02847,32.436956,South Buganda,Non-Functional
Good Luck Medical Clinic HC II,bRcXa26c4de,HC II,PFP,0.071018,32.452354,South Buganda,Non-Functional
Trinity Medical Clinic (Gombe) HC II,GhJsaRnJrrS,HC II,PFP,0.397707,32.61428,South Buganda,Functional
Buwambo Prison HC II,TztycccnCbq,HC II,GOV,NA,NA,South Buganda,Functional
Frost Hospital,ClxNXxYnfbf,HC IV,PFP,NA,NA,South Buganda,Functional
Ttikalu HC III,l8JCkd3nqOV,HC III,GOV,0.543927,32.503975,South Buganda,Functional
Gombe (Wakiso) HC II,OdisbvWKxC8,HC II,GOV,0.513026,32.482016,South Buganda,Functional
Jokasy Medical Centre,a7DOzX5lSym,Clinic,PFP,0.464991,32.522502,South Buganda,Non-Functional
Kugumikiriza Domicilliary Clinic HC III,oCqkp79fHNG,HC III,PFP,0.458235,32.527551,South Buganda,Functional
Life Care Centre HC II,kENm07BclW8,HC II,PFP,0.480648,32.494366,South Buganda,Functional
Matuga HC III,E2IJ8h2nDxh,HC III,GOV,0.453929,32.530309,South Buganda,Functional
Matugga Medical Centre,ZPqKpsESScE,HC III,PFP,NA,NA,South Buganda,Functional
Migadde HC II,WUXaIJTpB0U,HC II,GOV,0.524343,32.52237,South Buganda,Functional
Nseresa Medical Clinic,QOYIkDUpwPv,HC II,PFP,NA,NA,South Buganda,Functional
Seroka Medical Centre,GyLJwnDFEiF,Clinic,PFP,NA,NA,South Buganda,Functional
Ssanga Medical Centre,mfNGUptwk3I,HC III,PFP,NA,NA,South Buganda,Functional
Wanda Matugga HC IV,MtdbKasioFr,HC IV,PNFP,NA,NA,South Buganda,Functional
Ssanyu Clinic Gombe HC II,HwBycddoX4u,HC II,PFP,0.47938,32.495324,South Buganda,Non-Functional
St. Andrew Domiciliary Clinic HC III,XENDuDFXbmG,HC III,PFP,0.455089,32.532603,South Buganda,Non-Functional
St. Anthony Clinic (Gombe) HC II,jck4O6qawtb,HC II,PFP,0.503225,32.546007,South Buganda,Non-Functional
St. Gerald Medical Centre HC II,HjzykPuM6w3,HC II,PFP,0.505558,32.480797,South Buganda,Non-Functional
St. Jude Domicilliary Clinic HC III,nva9N2wTX3Q,HC III,PFP,0.505001,32.531329,South Buganda,Non-Functional
Angels Of Hope Medical Clinic HC II,t73T90haBPk,HC II,PFP,0.467995,32.519469,South Buganda,Functional
Bengret Medical Centre HC III,GGRDAkF9pAr,HC III,PFP,0.462947,32.525873,South Buganda,Functional
Bujulizi Medical Clinic,ZfeSAG5qWfD,HC II,PFP,0.462947,32.525873,South Buganda,Non-Functional
St. Mary's  Domicilliary Clinic HC III,FfON4dnRpbT,HC III,PFP,0.460198,32.528763,South Buganda,Non-Functional
Buwambo HC IV,aq5a4s4nH5n,HC IV,GOV,0.501512,32.546093,South Buganda,Functional
Onlife Medical Centre,hUlIxdOkVu6,HC III,PFP,NA,NA,South Buganda,Functional
Asiika Health Clinic HC II,N2mqV5T91I3,HC II,PFP,NA,NA,South Buganda,Functional
Beka Clinic HC II,K4INVux46tW,HC II,PFP,0.206539,32.534535,South Buganda,Non-Functional
Buddukiro Dom Clinic HC III,Ae5glj2M9zf,HC III,PFP,0.179421,32.549911,South Buganda,Non-Functional
Bwebajja Police HC II,SUYMjUniFD2,HC II,GOV,NA,NA,South Buganda,Functional
Bwebajja Prison Marine HC II,ThNAIRU2TiF,HC II,GOV,0.162869,32.538828,South Buganda,Functional
Clinic Africa Medical Centre HC II,qOBFPZf26tw,HC II,PFP,0.209842,32.539892,South Buganda,Non-Functional
Devine Mercy Domicilliary Clinic HC III,vVSLD2W0m65,HC III,PFP,NA,NA,South Buganda,Functional
His Grace Community,ShyOX3A5o1w,HC III,PFP,NA,NA,South Buganda,Functional
Joint Medical Clinic HC II,SFN4aFGxuGb,HC II,PFP,0.397835,32.470822,South Buganda,Non-Functional
Kajjansi Clays HC II,WKqRwWbwjaA,HC II,PNFP,0.199712,32.518646,South Buganda,Functional
Kajjansi HC IV,DPRgzXMkh9U,HC IV,GOV,0.207385,32.538531,South Buganda,Functional
Kwam Medicare Centre HC II,fcDhbacTlHm,HC II,PFP,NA,NA,South Buganda,Functional
M & C Medical Clinic HC II,OK2wKwisZK2,HC II,PFP,NA,NA,South Buganda,Functional
Medline Clinic Kitende,s2V4GN6DV3R,HC III,PFP,NA,NA,South Buganda,Functional
Mwesigwa Medical Clinic HC II,xP3soJOFnN5,HC II,PFP,0.209259,32.540474,South Buganda,Non-Functional
Nakawuka HC III,bmQmfGiYGAM,HC III,GOV,0.39806,32.471074,South Buganda,Functional
Nakulabye Med Centre,fdsPP3sMmRY,HC III,PFP,NA,NA,South Buganda,Functional
Namulundu Medical Centre HC IV,aCDGd4r7ALx,HC IV,PFP,0.183338,32.537318,South Buganda,Non-Functional
Nsaggu HC II,F1E6OZRWxDc,HC II,GOV,0.219831,32.488125,South Buganda,Functional
San Jose Medical Centre,ZACYNrwa0aN,HC II,PFP,NA,NA,South Buganda,Functional
Savanah Domicilliary Clinic HC III,nZ4lV0HX6Cs,HC III,PFP,0.14978,32.545422,South Buganda,Non-Functional
Serenity Centre HC III,FTCzvShNywk,HC III,PFP,0.167112,32.538291,South Buganda,Functional
St Veronica Nursing Clinic,oRgf5fVyLIM,HC III,PFP,NA,NA,South Buganda,Functional
St. Marys Clinic HC II,YaiKUhyiVX9,HC II,PFP,0.209279,32.541842,South Buganda,Non-Functional
T&R Clinic,agwwnQAXESM,HC II,PFP,NA,NA,South Buganda,Functional
The Clinic Kitende Clinic,HcnFVfdcwtx,HC III,PFP,NA,NA,South Buganda,Functional
Uganda Clays Clinic HC II,h5QCalZ5mav,HC II,PFP,0.2117,32.540339,South Buganda,Non-Functional
Uphill Medical Centre,emaUawGxpyF,HC II,PFP,0.199435,32.516642,South Buganda,Non-Functional
Webajja Prison Marine HC II,E7Fd431JM2E,HC II,GOV,0.162869,32.538828,South Buganda,Functional
Kasoozo HC II,vV7C6Z6nEbZ,HC III,GOV,0.40232,32.307205,South Buganda,Functional
Kerp Clinic,XoFL7XGXuku,HC II,PFP,NA,NA,South Buganda,Functional
Kikandwa Police HC II,XZAQLERYjxt,HC II,GOV,NA,NA,South Buganda,Functional
Lubbe HC II,hWLhvMRml0f,HC II,GOV,0.470808,32.356853,South Buganda,Functional
Luwunga Barracks HC III,LKxm4CmrYYh,HC III,GOV,0.40422400000000003,32.40499,South Buganda,Functional
Magoggo HC II,xWyOAKbJQ1q,HC II,GOV,0.432291,32.313518,South Buganda,Functional
Nadangira HC III,TKpSl9J25U1,HC III,PNFP,0.414784,32.384051,South Buganda,Non-Functional
Nampunge HC II,O3FdvltAUSh,HC II,PNFP,0.476274,32.325188,South Buganda,Non-Functional
Sentema HC II,cLnJlZo5COI,HC II,GOV,0.370516,32.418575,South Buganda,Functional
Sentema Prisons HC II,HwS2kw2skOQ,HC II,GOV,0.369683,32.417397,South Buganda,Functional
Jili Medical Centre,SjzWW3WDYxd,HC II,PFP,NA,NA,South Buganda,Functional
Holy Trinity Medical Centre HC III,qAHR0fRuBVK,HC III,PFP,NA,NA,South Buganda,Functional
Jordan Medical Clinic (Kakiri) HC II,IrIouAaiMk2,HC II,PFP,0.353088,32.552598,South Buganda,Functional
Kakiri HC III,EAr7pVCRxF3,HC III,GOV,0.419882,32.389996,South Buganda,Functional
Kakiri Police HC II,I3tEaTnHSJi,HC II,GOV,NA,NA,South Buganda,Functional
Kyanja Medical Clinic HC II,FuLj3jSaz9D,HC II,PFP,NA,NA,South Buganda,Functional
Maranatha Medical Clinic HC II,AwJGEBq8qhZ,HC II,PFP,0.419129,32.391787,South Buganda,Non-Functional
Medik Hospital,MyZ0zBaYc2Z,General Hospital,PFP,0.425514,32.391663,South Buganda,Non-Functional
Nursha Clinic,SRwkShZ6Bfc,HC II,PFP,0.423207,32.39146,South Buganda,Functional
Ray Of Hope Medical Centre HC II,ERCm1t3IymL,HC II,PFP,0.420613,32.391554,South Buganda,Non-Functional
Sango Medical Centre HC II,B1Oc8R7DkXk,HC II,PFP,0.419298,32.411776,South Buganda,Functional
Sos Herman Gmeiner HC II,nY3MrUB8NbF,HC II,PNFP,0.419669,32.390228,South Buganda,Functional
St. James Medical Clinic HC II,fj07oCB4Lau,HC II,PFP,0.360759,32.508909,South Buganda,Functional
Umar Bin Khatab Clinic HC II,YJ4JY0u0snU,HC II,PNFP,0.420037,32.397372,South Buganda,Functional
