facility_name,facility_code,facility_type,facility_ownership,latitude,longitude,admin1,status
KILAKALA,102808-3,Health Center,Public,-6.87307,39.24529,Dar es Salaam,Operating
HOSSANA,114020-1,Dispensary,Private,-6.93022,39.27243,Dar es Salaam,Operating
DUCE,110691-3,Dispensary,Public,-6.85091,39.271689,Dar es Salaam,Operating
MCHOMBE MED-CENTRUM,123480-6,Dispensary,Private,-6.89082,36.22101,Dar es Salaam,Operating
MARA,111528-6,Health Center,Private,-6.89161,39.29571,Dar es Salaam,Operating
RAD TECH,114490-6,Clinic,Private,-6.86474,39.26196,Dar es Salaam,Operating
AMANUA,124335-1,Health Laboratory,Private,-6.00123,29.00234,Dar es Salaam,Operating
TEMEKE VISION CENTRE,114195-1,Clinic,Private,NA,NA,Dar es Salaam,Operating
CHIPANDE 2020,120418-9,Clinic,Private,-6.86515,36.26349,Dar es Salaam,Operating
GALAMBO,113537-5,Health Laboratory,Private,-6.88243,39.25139,Dar es Salaam,Operating
TAYMA BUBUBU,120414-8,Clinic,Private,NA,NA,Dar es Salaam,Operating
MAKINDO HEALTH CARE,121031-9,Dispensary,Private,NA,NA,Dar es Salaam,Operating
TRN HEALTHCARE,124375-7,Dispensary,Private,-6.54521,39.16211,Dar es Salaam,Operating
DOCTOR MOSES,111675-5,Dispensary,Private,-6.89555,39.22955,Dar es Salaam,Operating
DWM,113515-1,Health Laboratory,Private,-6.90425,39.28369,Dar es Salaam,Operating
Mgulani JKT,104791-9,Health Center,Public,-6.851856,39.278794,Dar es Salaam,Operating
FARIJIKA,113532-6,Health Laboratory,Private,-6.92487,39.33865,Dar es Salaam,Operating
PASAKA,112442-9,Dispensary,Private,-6.93554,39.28228,Dar es Salaam,Operating
MAULY,124132-2,Clinic,Private,-6.91508,39.27033,Dar es Salaam,Operating
BLESS,111004-8,Dispensary,Private,-6.915297,39.263281,Dar es Salaam,Operating
BAKWATA YOMBO DARAJANI,110516-2,Dispensary,Private,-6.86846,39.24673,Dar es Salaam,Operating
NS KEKEZA,114168-8,Dispensary,Private,-6.84129,39.26943,Dar es Salaam,Operating
MK LEGACY MEDICAL,122026-8,Health Laboratory,Private,-6.92331,39.27502,Dar es Salaam,Operating
BAKWATA MIANZINI,111530-2,Dispensary,Private,-6.93278,39.25713,Dar es Salaam,Operating
ZANGO HEALTH CARE,111806-6,Clinic,Private,-6.94848,39.22749,Dar es Salaam,Operating
NURU,111527-8,Clinic,Private,-6.87391,39.27082,Dar es Salaam,Operating
MBANDE,104565-7,Health Center,Public,-6.98134,39.21298,Dar es Salaam,Operating
AFRICANA,112096-3,Clinic,Private,-6.86653,39.27168,Dar es Salaam,Operating
MILENGANILO MEDICAL,121984-9,Health Laboratory,Private,-6.96192,39.22488,Dar es Salaam,Operating
POLICE COLLEGE,123090-3,Dispensary,Public,-6.84816,39.28324,Dar es Salaam,Operating
KEKO MEDICAL SERVICES,103268-9,Dispensary,Private,-6.839139,39.274025,Dar es Salaam,Operating
Keko Prison,102532-9,Dispensary,Public,-6.841671,39.276169,Dar es Salaam,Operating
NIHAAM,123167-9,Dispensary,Private,-6.93705,39.23858,Dar es Salaam,Operating
BRITISH,122168-8,Clinic,Private,NA,NA,Dar es Salaam,Operating
TUMAINI MEDICAL,122982-2,Health Laboratory,Private,-6.91861,39.27271,Dar es Salaam,Operating
Yombo Vituka,108392-2,Health Center,Public,-6.877565,39.22824,Dar es Salaam,Operating
ANSA,110515-4,Dispensary,Private,-6.97732,39.21285,Dar es Salaam,Operating
MISSION MBAGALA,104984-0,Dispensary,Private,-6.90506,39.27142,Dar es Salaam,Operating
MICO MASJID TUNGI,112093-0,Dispensary,Private,-6.85399,39.26075,Dar es Salaam,Operating
MADOSHI,124327-8,Health Laboratory,Private,-6.88308,39.24302,Dar es Salaam,Operating
MSOMENI,105493-1,Dispensary,Private,-6.87971,39.26119,Dar es Salaam,Operating
TRULAB-MATITU,120682-0,Health Laboratory,Private,-6.90319,39.28399,Dar es Salaam,Operating
Mzinga,106053-2,Dispensary,Public,-6.941788,39.282659,Dar es Salaam,Operating
UPENDO MODERN,110734-1,Health Center,Private,-6.89311,39.26503,Dar es Salaam,Operating
IBRA,113529-2,Health Laboratory,Private,-6.96813,39.22689,Dar es Salaam,Operating
ARAFA CM,113522-7,Health Laboratory,Private,-6.92328,39.25856,Dar es Salaam,Operating
UPENDANO,108131-4,Dispensary,Private,-6.85253,39.26484,Dar es Salaam,Operating
TOANGOMA,107855-9,Health Center,Public,-6.93643,39.31157,Dar es Salaam,Operating
MBAGALA,112612-7,Clinic,Private,-6.93999,39.24536,Dar es Salaam,Operating
MKONDOGWA,121805-6,Health Center,Public,-6.93367,39.22881,Dar es Salaam,Operating
TCC,107794-0,Clinic,Private,-6.84127,39.25257,Dar es Salaam,Operating
ONSPOT,122614-1,Clinic,Private,-6.54491,39.16131,Dar es Salaam,Operating
ZANGO ZAIDI,123756-9,Hospital,Private,-6.94848,39.22749,Dar es Salaam,Operating
SUNA,110278-9,Health Center,Private,-6.87761,39.22826,Dar es Salaam,Operating
USWEGE MEDICAL,120494-0,Dispensary,Private,-6.97797,39.20005,Dar es Salaam,Operating
ESAM,120407-2,Clinic,Private,-6.917465,39.244717,Dar es Salaam,Operating
GOROKA,121806-4,Health Center,Public,-6.94011,39.29791,Dar es Salaam,Operating
LATE PROF. MWANKEMWA,112437-9,Clinic,Private,-6.9534,39.22586,Dar es Salaam,Operating
Hekima,101348-1,Dispensary,Private,-6.974999,39.215919,Dar es Salaam,Operating
M&K,113521-9,Health Laboratory,Private,-6.94805,39.23001,Dar es Salaam,Operating
WALTER,108300-5,Hospital,Private,-6.8703701,39.26174,Dar es Salaam,Operating
FLORENCE MISSION,110698-8,Dispensary,Private,-6.93224,39.24751,Dar es Salaam,Operating
ALVES,122983-0,Health Laboratory,Private,-6.00081,38.90907,Dar es Salaam,Operating
SAMASI RANGITATU,100164-3,Clinic,Private,-6.925501,39.268401,Dar es Salaam,Operating
TOHS,110704-4,Hospital,Private,-6.844011,39.24711,Dar es Salaam,Operating
WOTCHAS HEALTH CARE,122290-0,Dispensary,Private,-6.53112,39.15152,Dar es Salaam,Operating
Makangarawe,104082-3,Dispensary,Public,-6.88418,39.24591,Dar es Salaam,Operating
MICO KAGUNGA,123242-0,Dispensary,Private,-6.92091,39.23933,Dar es Salaam,Operating
Chamazi,100714-5,Dispensary,Public,-6.95061,39.22803,Dar es Salaam,Operating
PIUS,120420-5,Dispensary,Private,NA,NA,Dar es Salaam,Operating
MICO CHAMAZI,113526-8,Health Laboratory,Private,NA,NA,Dar es Salaam,Operating
KILUNGULE,122605-9,Dispensary,Public,-6.78735,39.10747,Dar es Salaam,Operating
ARAFA YOMBO RELINI,107081-2,Dispensary,Private,-6.87034,39.230881,Dar es Salaam,Operating
HURUMA,111423-0,Dispensary,Private,-6.97566,39.21271,Dar es Salaam,Operating
MUHALI DIABETES AND ENDOCRINOLOGY,112637-4,Clinic,Private,-6.87863,39.28749,Dar es Salaam,Operating
ARAFA UPENDO,100169-2,Health Center,Private,-6.85673,39.26251,Dar es Salaam,Operating
Sigara,107459-0,Dispensary,Public,-6.886965,39.217057,Dar es Salaam,Operating
Maji Matitu,104059-1,Health Center,Public,-6.93633,39.24808,Dar es Salaam,Operating
MICO NIIMAT,111626-8,Dispensary,Private,-6.93889,39.23206,Dar es Salaam,Operating
GHOROFANI MEDICAL,123515-9,Health Laboratory,Private,-6.97505,39.20002,Dar es Salaam,Operating
Charambe,111617-7,Dispensary,Public,-6.92326,39.2555,Dar es Salaam,Operating
NOVIC,122599-4,Dispensary,Private,-6.93285,39.22211,Dar es Salaam,Operating
SPRF YOMBO VITUKA,110611-1,Dispensary,Private,-6.874311,39.225112,Dar es Salaam,Operating
ELVIS,122097-9,Health Laboratory,Private,NA,NA,Dar es Salaam,Operating
TYMA BUBUBU,110699-6,Dispensary,Private,-6.868252,39.255867,Dar es Salaam,Operating
SHREE HINDU MANDAL ALAF,112483-3,Dispensary,Private,-6.84654,39.24994,Dar es Salaam,Operating
OPRAH,114021-9,Health Center,Private,-6.93,39.24372,Dar es Salaam,Operating
KILIMAHEWA,122341-1,Clinic,Private,-6.5205,39.1535,Dar es Salaam,Operating
WAKURU,114559-8,Clinic,Private,-6.86103,39.26197,Dar es Salaam,Operating
UPENDO MAM,110638-4,Dispensary,Private,-6.889744,39.281703,Dar es Salaam,Operating
MAMED,120290-2,Clinic,Private,-6.8926234,39.267137,Dar es Salaam,Operating
ARAFA CHARAMBE,120401-5,Dispensary,Private,NA,NA,Dar es Salaam,Operating
KILWA ROAD POLICE,110897-6,Hospital,Public,-6.85003,39.280578,Dar es Salaam,Operating
DAN,114178-7,Clinic,Private,NA,NA,Dar es Salaam,Operating
JUDA,120493-2,Clinic,Private,-6.89275,39.22765,Dar es Salaam,Operating
ATUKUZWE JUU,105003-8,Dispensary,Private,-6.92112,39.27518,Dar es Salaam,Operating
MARA,120913-9,Clinic,Private,NA,NA,Dar es Salaam,Operating
AL KIPONZA,120589-7,Dispensary,Private,-6.97628,39.21686,Dar es Salaam,Operating
FRATINA,111624-3,Dispensary,Private,-6.91238,39.24182,Dar es Salaam,Operating
TAWHEED,120450-2,Dispensary,Private,-6.87075,39.25772,Dar es Salaam,Operating
ARAFA UMOJA,110521-2,Dispensary,Private,-6.87362,39.26928,Dar es Salaam,Operating
Mbagala Roundtable,110276-3,Health Center,Public,-6.9014,39.264228,Dar es Salaam,Operating
ARAFA KILAKALA,110523-8,Dispensary,Private,-6.868475,39.241608,Dar es Salaam,Operating
FORDEVA,107972-2,Dispensary,Private,-6.84897,39.25871,Dar es Salaam,Operating
NELA,114491-4,Clinic,Private,-6.85924,39.26077,Dar es Salaam,Operating
SHEFA,112262-1,Dispensary,Private,-6.90866,39.25797,Dar es Salaam,Operating
Muzdalifah Mkombozi,110702-8,Dispensary,Private,-6.86983,39.26691,Dar es Salaam,Operating
BUHORO,121992-2,Health Laboratory,Private,-6.971145,39.219936,Dar es Salaam,Operating
RM,114305-6,Health Laboratory,Private,-6.89364,39.23499,Dar es Salaam,Operating
ST. CLARA,110647-5,Dispensary,Private,-6.94135,39.24629,Dar es Salaam,Operating
MSIMBAZI,122594-5,Clinic,Private,-6.86982,39.27398,Dar es Salaam,Operating
MAIBONG SUKIDA,104037-7,Dispensary,Private,-6.87784,39.26506,Dar es Salaam,Operating
KILONDE,122932-7,Dispensary,Private,-6.91389,39.25226,Dar es Salaam,Operating
PETER LEMA HEALTH,123760-1,Health Laboratory,Private,NA,NA,Dar es Salaam,Operating
TEMEKE SDA,107327-9,Dispensary,Private,-6.854226,39.263505,Dar es Salaam,Operating
MATUMAINI HEALTH,124322-9,Health Laboratory,Private,-6.91704,39.27179,Dar es Salaam,Operating
AGA KHAN YOMBO VITUKA,114022-7,Clinic,Private,-6.89173,39.22363,Dar es Salaam,Operating
AHP HEALTHCARE MBAGALA,120745-5,Clinic,Private,NA,NA,Dar es Salaam,Operating
MICO KARODE'S,112277-9,Dispensary,Private,-6.91367,39.2724,Dar es Salaam,Operating
DANHOPE,121980-7,Health Laboratory,Private,-6.902623,39.29686,Dar es Salaam,Operating
KURASINI,122604-2,Dispensary,Public,-6.85621,39.28261,Dar es Salaam,Operating
ARAFA MAPINDUZI,100157-7,Dispensary,Private,-6.92709,39.26505,Dar es Salaam,Operating
MSIMBAZI EYE CENTRE LTD,114640-6,Clinic,Private,NA,NA,Dar es Salaam,Operating
ARAFA AZIMIO,110602-0,Dispensary,Private,-6.87562,39.26611,Dar es Salaam,Operating
REX,124323-7,Health Laboratory,Private,-6.86807,39.27783,Dar es Salaam,Operating
KAGABO,123501-9,Dispensary,Private,-6.87103,39.24979,Dar es Salaam,Operating
JPG,122906-1,Clinic,Private,-6.84441,39.27111,Dar es Salaam,Operating
Keko Mwanga,102531-1,Dispensary,Public,-6.836683,39.276667,Dar es Salaam,Operating
CONSOLATA SISTER,120415-5,Clinic,Private,-6.88445,39.27277,Dar es Salaam,Operating
CHRIS,113525-0,Health Laboratory,Private,-6.90068,39.25041,Dar es Salaam,Operating
Kichemchem,102646-7,Dispensary,Public,-6.914032,39.29272,Dar es Salaam,Operating
EMMA,101078-4,Health Center,Private,-6.86452,39.26741,Dar es Salaam,Operating
PONDE,122051-6,Health Laboratory,Private,-6.00006,39.00006,Dar es Salaam,Operating
Chang'ombe,110518-8,Dispensary,Public,-6.842576,39.26801,Dar es Salaam,Operating
Mtoni,110283-9,Dispensary,Public,-6.86738,39.27325,Dar es Salaam,Operating
TAYMA SANDALI,110630-1,Dispensary,Private,-6.85665,39.25048,Dar es Salaam,Operating
UPENDO YOMBO RELI,121587-0,Health Laboratory,Private,-6.870498,39.229996,Dar es Salaam,Operating
CHAMA,123565-4,Dispensary,Private,-6.54306,39.15828,Dar es Salaam,Operating
Ntoke,121436-0,Health Laboratory,Private,NA,NA,Dar es Salaam,Operating
HIGHLANDS MOS,111850-4,Clinic,Private,-6.88511,39.27832,Dar es Salaam,Operating
Tambukareli,110560-0,Dispensary,Public,-6.877689,39.264878,Dar es Salaam,Operating
Mbagala Rangi Tatu,104547-5,Hospital,Public,-6.91432,39.270642,Dar es Salaam,Operating
KESHENI MISSION,110701-0,Dispensary,Private,-6.94387,39.27725,Dar es Salaam,Operating
MTONI,102333-2,Dispensary,Private,-6.86792,39.27738,Dar es Salaam,Operating
OPTICAL CENTRE (T)LTD MBAGALA BRCH,114190-2,Clinic,Private,NA,NA,Dar es Salaam,Operating
TUMAINI LETU BAKWATA,112444-5,Dispensary,Private,-6.94359,39.21492,Dar es Salaam,Operating
VALE YOMBO RELI,122094-6,Health Laboratory,Private,NA,NA,Dar es Salaam,Operating
SAINT GRIFFIN,120413-0,Dispensary,Private,-6.89273,39.27626,Dar es Salaam,Operating
CONSO OMEGA,123068-9,Dispensary,Private,-6.94246,39.21531,Dar es Salaam,Operating
ARAFA KILUNGULE,123589-4,Dispensary,Private,-6.91015,39.24093,Dar es Salaam,Operating
WIZETWI,123742-9,Dispensary,Private,-6.92261,39.27371,Dar es Salaam,Operating
MUKAMI MEMORIAL,120257-1,Clinic,Private,-6.9143,39.27211,Dar es Salaam,Operating
swash,120419-7,Clinic,Private,NA,NA,Dar es Salaam,Operating
MEDICHECKS,121025-1,Clinic,Private,-6.93393,39.23892,Dar es Salaam,Operating
MUHALI,120555-8,Clinic,Private,-6.8773,39.292,Dar es Salaam,Operating
FASH,121993-0,Health Laboratory,Private,-6.38391,38.50049,Dar es Salaam,Operating
SAMA,110598-0,Dispensary,Private,-6.91701,39.27931,Dar es Salaam,Operating
MWAPEMBA JAMII,123097-8,Dispensary,Private,-6.93611,39.34341,Dar es Salaam,Operating
SALAAMAN,111003-0,Health Center,Private,-6.86272,39.25739,Dar es Salaam,Operating
Mtoni Kijchi Police,110696-2,Dispensary,Public,-6.87512,39.29155,Dar es Salaam,Operating
TEMEKE OPTOMETRY CENTRE,111620-1,Clinic,Private,-6.86903,39.26352,Dar es Salaam,Operating
Mgulani TPDF,104792-7,Dispensary,Public,-6.860559,39.27769,Dar es Salaam,Operating
MUZDALIFAH,104866-9,Dispensary,Private,-6.87283,39.24321,Dar es Salaam,Operating
DEDATI,122570-5,Dispensary,Private,-6.89887,39.28283,Dar es Salaam,Operating
LIVOYANGE,121129-1,Health Laboratory,Private,-6.88203,39.23535,Dar es Salaam,Operating
ST. RAPHAEL,100057-9,Health Center,Private,-6.866646,39.258316,Dar es Salaam,Operating
SABRA,121018-6,Clinic,Private,NA,NA,Dar es Salaam,Operating
DSK,114493-0,Dispensary,Private,-6.92374,39.33641,Dar es Salaam,Operating
MANDELA,110592-3,Dispensary,Private,-6.869036,39.281513,Dar es Salaam,Operating
NANAIRO CO. LIMITED,113517-7,Health Laboratory,Private,-6.86839,39.27575,Dar es Salaam,Operating
ST. FRANCIS XAVIER,110703-6,Dispensary,Private,-6.853455,39.264307,Dar es Salaam,Operating
OASIS,122724-8,Dispensary,Private,-6.90004,39.27011,Dar es Salaam,Operating
Bandari,100305-2,Health Center,Public,-6.832175,39.28889,Dar es Salaam,Operating
TAYMA MBAGALA,107220-6,Hospital,Private,-6.895705,39.267596,Dar es Salaam,Operating
TAYMA BUZA,114511-9,Dispensary,Private,-6.89436,39.22744,Dar es Salaam,Operating
Sandali,110280-5,Dispensary,Public,-6.85637,39.2461,Dar es Salaam,Operating
NANAIRO CO. LIMITED,113518-5,Health Laboratory,Private,-6.86725,39.27451,Dar es Salaam,Operating
HNS,124129-8,Dispensary,Private,-6.96633,39.22921,Dar es Salaam,Operating
Mbagala Kizuiani,110277-1,Dispensary,Public,-6.90324,39.26743,Dar es Salaam,Operating
ZULU,114182-9,Clinic,Private,NA,NA,Dar es Salaam,Operating
Mikwambe,104921-2,Dispensary,Public,-6.924836,39.340178,Dar es Salaam,Operating
MTIRO MEDICAL SERVICES,107980-5,Dispensary,Private,-6.94299,39.31223,Dar es Salaam,Operating
ARAFA UGWENO,100168-4,Health Center,Private,-6.86719,39.25908,Dar es Salaam,Operating
TAYMA YOMBO SUNRISE,110608-7,Dispensary,Private,-6.87489,39.24137,Dar es Salaam,Operating
GOOD HOPE,122058-1,Health Laboratory,Private,NA,NA,Dar es Salaam,Operating
SIGARA MEDICAL,121983-1,Health Laboratory,Private,-6.888256,39.219051,Dar es Salaam,Operating
JEREMIA,113523-5,Health Laboratory,Private,-6.86268,39.26733,Dar es Salaam,Operating
ARAFA ANABA,110593-1,Dispensary,Private,-6.92228,39.23557,Dar es Salaam,Operating
MICO MTONI,104855-2,Dispensary,Private,-6.86839,39.27571,Dar es Salaam,Operating
CHAPWA,121553-2,Health Center,Public,-9.16716,32.48077,Songwe,Operating
MAKAMBINI,112356-1,Dispensary,Public,-9.30184,32.77642,Songwe,Operating
SOGEA,121912-0,Dispensary,Public,-9.18473,32.47275,Songwe,Operating
MSAMBA II,121544-1,Dispensary,Public,-9.05724,32.37526,Songwe,Operating
ST GEORGE,120588-9,Clinic,Private,-9.3079,32.76336,Songwe,Operating
KATETE,108849-1,Dispensary,Public,-9.256486,32.838614,Songwe,Operating
TUNDUMA,108850-9,Health Center,Public,-9.301648,32.763672,Songwe,Operating
NAMOLE,121880-9,Dispensary,Public,-9.13048,32.45157,Songwe,Operating
HURUMA,113110-1,Health Laboratory,Private,-9.31148,32.76379,Songwe,Operating
MWAMBENE,113111-9,Health Laboratory,Private,-9.31146,32.76346,Songwe,Operating
LIULI,124106-6,Dispensary,Private,-9.18979,32.46236,Songwe,Operating
FARAJA,111684-7,Dispensary,Private,-9.30457,32.77905,Songwe,Operating
TUNDUMA,113990-6,Hospital,Public,-9.27222,32.84714,Songwe,Operating
HOLLY FAMILY,108886-3,Health Center,Private,-9.29949,32.76261,Songwe,Operating
Mpande,110745-7,Dispensary,Public,-9.340881,32.817746,Songwe,Operating
NANDANGA,108768-3,Dispensary,Public,-9.2955,32.893913,Songwe,Operating
CHAMBO MEDICAL,121532-6,Health Laboratory,Private,-9.2963,32.76261,Songwe,Operating
MORAVIAN,108885-5,Health Center,Private,-9.30445,32.76299,Songwe,Operating
JOY,114008-6,Dispensary,Private,-9.32107,32.77419,Songwe,Operating
Tunduma,113074-9,Dispensary,Public,-9.31248,32.76487,Songwe,Operating
TUNDUMA WELLNESS,121340-4,Clinic,Private,-9.2618,32.83017,Songwe,Operating
ST YOSEPHA,115227-1,Health Center,Private,-9.24824,32.84834,Songwe,Operating
CHIWEZI,108737-8,Dispensary,Public,-9.08855,32.42225,Songwe,Operating
MWAKA KATI,121770-2,Health Center,Public,-9.16884,32.46678,Songwe,Operating
HOPE,113991-4,Dispensary,Private,-9.30845,32.76248,Songwe,Operating
MPEMBA,105356-0,Dispensary,Private,-9.2586,32.832203,Songwe,Operating
CHIPAKA,121552-4,Health Center,Public,-9.16355,32.41892,Songwe,Operating
MATEMANGA,104456-9,Health Center,Public,-10.76089,37.00934,Ruvuma,Operating
MTINA,105567-2,Health Center,Public,-11.26141,37.36842,Ruvuma,Operating
NAMASAKATA,106111-8,Dispensary,Public,-11.14369,37.44779,Ruvuma,Operating
MAJIMAJI,104062-5,Dispensary,Public,-10.85706,37.57579,Ruvuma,Operating
MAWESO,113076-4,Health Laboratory,Private,NA,NA,Ruvuma,Operating
MUHUWESI,105661-3,Dispensary,Public,-10.86997,37.45241,Ruvuma,Operating
TUNDURU,107946-6,Hospital,Public,-11.04982,37.33648,Ruvuma,Operating
MWANGAZA,122265-2,Dispensary,Private,-7.8931,32.7802242,Ruvuma,Operating
MNAZIMMOJA,121162-2,Dispensary,Public,-10.86771,37.62163,Ruvuma,Operating
GEREZA MAJIMAJI,114343-7,Dispensary,Public,-10.85703,37.57574,Ruvuma,Operating
LIGUNGA,103506-2,Dispensary,Public,-10.78831,37.12173,Ruvuma,Operating
ANGALIA,121179-6,Dispensary,Public,-11.31341,37.38501,Ruvuma,Operating
MACHEMBA,103832-2,Dispensary,Public,-11.12341,37.16541,Ruvuma,Operating
TUWEMACHO,111930-4,Dispensary,Public,-11.11217,37.39041,Ruvuma,Operating
TINGINYA,107835-1,Dispensary,Public,-10.78031,37.96217,Ruvuma,Operating
KAJIMA,102198-9,Dispensary,Public,-10.65773,37.05073,Ruvuma,Operating
TUNDURU,110950-3,Dispensary,Private,-11.04489,37.33299,Ruvuma,Operating
MCHOTEKA,104695-2,Health Center,Public,-11.44901,36.88501,Ruvuma,Operating
AMANI,100106-4,Dispensary,Public,-11.21349,37.45284,Ruvuma,Operating
MISYAJE,104994-9,Dispensary,Public,-11.24888,36.88445,Ruvuma,Operating
MBESA,104594-7,Hospital,Private,-11.34665,37.06465,Ruvuma,Operating
MWONGOZO,121497-2,Dispensary,Public,-11.00939,37.45721,Ruvuma,Operating
MEA - MTWARO,104708-3,Dispensary,Public,-11.24939,37.56171,Ruvuma,Operating
MWENGE,110885-1,Dispensary,Public,-11.38566,37.36435,Ruvuma,Operating
ST JOSEPH MAPAMBAZUKO,110949-5,Dispensary,Private,-11.0352,37.32849,Ruvuma,Operating
SEMENI,109131-3,Dispensary,Public,-11.22313,37.28876,Ruvuma,Operating
LIWANGULA,103564-1,Dispensary,Public,-10.74473,37.75724,Ruvuma,Operating
AZIMIO,100207-0,Dispensary,Public,-11.17379,37.26271,Ruvuma,Operating
MASUGURU,104427-0,Dispensary,Public,-11.36894,36.88709,Ruvuma,Operating
NAMPUNGU,106151-4,Dispensary,Public,-10.91525,37.03805,Ruvuma,Operating
KITANDA,103155-8,Dispensary,Public,-11.11666,37.31739,Ruvuma,Operating
MTENGASHARI,121496-4,Dispensary,Public,-11.78836,37.12173,Ruvuma,Operating
MKOWELA,105117-6,Dispensary,Public,-10.92058,37.94592,Ruvuma,Operating
FUNDIMBANGA,101161-8,Dispensary,Public,-10.80261,37.03289,Ruvuma,Operating
CHELEWENI,100764-0,Dispensary,Public,-10.96787,37.45386,Ruvuma,Operating
TULIENI,107902-9,Dispensary,Public,-10.96973,37.75434,Ruvuma,Operating
MINDU,104942-8,Dispensary,Public,-10.82527,37.77089,Ruvuma,Operating
CHIUNGO,121511-0,Dispensary,Public,-11.24939,37.56171,Ruvuma,Operating
LEGEZAMWENDO,121704-1,Dispensary,Public,-11.08838,37.17152,Ruvuma,Operating
MAKANDE,104078-1,Dispensary,Public,-11.64791,37.35224,Ruvuma,Operating
MARUMBA,109115-6,Dispensary,Public,-11.31226,36.86638,Ruvuma,Operating
WENJE,108363-3,Dispensary,Public,-11.55908,36.91672,Ruvuma,Operating
NAIKUILA,106077-1,Dispensary,Public,-11.16433,37.48116,Ruvuma,Operating
MASONYA,121175-4,Health Center,Public,-10.78948,37.44765,Ruvuma,Operating
IRUSIM MEDICAL LABORATORY,123267-7,Health Laboratory,Private,-10.87683,37.65426,Ruvuma,Operating
NAMIUNGO,106143-1,Dispensary,Private,-10.86813,37.6385,Ruvuma,Operating
MBATI,104579-8,Dispensary,Public,-11.30995,36.95874,Ruvuma,Operating
HULIA,101401-8,Dispensary,Public,-10.79896,36.68382,Ruvuma,Operating
MAJALA,104043-5,Dispensary,Public,-10.88095,37.17093,Ruvuma,Operating
MKAPA,105057-4,Dispensary,Public,-10.69309,37.05777,Ruvuma,Operating
